nm_item,nm_product,metric_value,metric_type,optimization_goal
QJO COALHO ESP SCALA 285G,queijo,0.4773154526005081,f1_macro_on_full,minimize
BOLINHO C.SUICA 45GR PAO DE MEL,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
SABONETE PALMOLIVE 150G CARVAO NATU HIDRA INTENSIV,sabonete,0.4773154526005081,f1_macro_on_full,minimize
PAO FORMA PANCO 500G LEITE,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
MAC OVOS ADRIA 500G A.MARIA,macarrao,0.4773154526005081,f1_macro_on_full,minimize
M TOMATE TRADICIONAL TARANTELA 300G,molho de tomate,0.4773154526005081,f1_macro_on_full,minimize
GOMA MASC TRIDENT UN FRESHMINT,goma de mascar,0.4773154526005081,f1_macro_on_full,minimize
BISC MARIBELLA GOURMET PT 300G CASADINHO MINEI,biscoito,0.4773154526005081,f1_macro_on_full,minimize
PANET BAUDUC 80G MINI CHOCOTTONE,panificacao natal,0.4773154526005081,f1_macro_on_full,minimize
PAP HIG F.D CAMERATTA 30M C/12 L P- NEUT,papel higienico,0.4773154526005081,f1_macro_on_full,minimize
SOBREM BATAVO FLAN 400G CARAM,sobremesa pronta resfriada,0.4773154526005081,f1_macro_on_full,minimize
"CR PRESIDENT RICOTA POTE 380G, TRAD, .",queijo cremoso,0.4773154526005081,f1_macro_on_full,minimize
LAVA ROUP LIQ ARIEL 2L CONC HIPOALERGENICO,lava roupas,0.4773154526005081,f1_macro_on_full,minimize
LING PERN CONG SEARA GOURMET 500G ALHO,linguica,0.4773154526005081,f1_macro_on_full,minimize
"SAB BAR SIENE 85G, ERVA DOCE, .",sabonete,0.4773154526005081,f1_macro_on_full,minimize
"CR PRESIDENT RICOTA POTE 380G, LIGHT, .",queijo cremoso,0.4773154526005081,f1_macro_on_full,minimize
OVO BCO COAG C/30 GDE,ovo,0.4773154526005081,f1_macro_on_full,minimize
SUCO PRON XANDO 300ML LARANJA,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
"SHAMPOO DARLING SC 500ml L P-, REPAR/HID",shampoo,0.4773154526005081,f1_macro_on_full,minimize
PAO WICKB NOSSO PAO 200G HOT DOG,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
TINT COReTON MINI KIT CAST ESC 3.0,tintura e descolorante,0.4773154526005081,f1_macro_on_full,minimize
"BISC MICOS ROSQUINHA 300g, LEITE",biscoito,0.4773154526005081,f1_macro_on_full,minimize
PAO QJ AURORA 400G TRAD,massa de pao de queijo,0.4773154526005081,f1_macro_on_full,minimize
BEB LACT UHT ITALAC 1L ZERO LACT CHOCOLATE,bebida lactea,0.4773154526005081,f1_macro_on_full,minimize
"LAVA ROUPA PO TIXAN YPE PRIM PCT 1,6kg",lava roupas,0.4773154526005081,f1_macro_on_full,minimize
MOLHO SALADA CASTELO 236ML ROSE,molho para salada,0.4773154526005081,f1_macro_on_full,minimize
SALGAD PRATIC LEVE SNACK BACON 50g,aperitivo,0.4773154526005081,f1_macro_on_full,minimize
"LAVA ROUPA PO TIXAN YPE MACIEZ PCT 1,6kg",lava roupas,0.4773154526005081,f1_macro_on_full,minimize
MORT BOLOG AURORA 200G FAT,mortadela,0.4773154526005081,f1_macro_on_full,minimize
MIST BOLO D.OETKER 450G CHOC,preparo para bolo,0.4773154526005081,f1_macro_on_full,minimize
BEB C/SUCO FRUIT SHOOT 275ML UVA,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
BATATA FRITA PRATIC LEVE OND CEB/SAL 45g,petisco e salgadinho congelado,0.4773154526005081,f1_macro_on_full,minimize
GUARD PAP KITCHEN GDE,guardanapo,0.4773154526005081,f1_macro_on_full,minimize
POTE VD MARINEX FACILITA VAP 300ML,recipientes,0.4773154526005081,f1_macro_on_full,minimize
COENTRO FELICIO MC,coentro,0.4773154526005081,f1_macro_on_full,minimize
"BISC AMANT ST MICHEL C/8 6,5G",biscoito,0.4773154526005081,f1_macro_on_full,minimize
"LAVA ROUPA BRILHANTE 1,6KG CUIDADO TOTAL",lava roupas,0.4773154526005081,f1_macro_on_full,minimize
MOLHO SALADA CASTELO 236ML ITALIANO,molho para salada,0.4773154526005081,f1_macro_on_full,minimize
PAO QJ TURMA DA MONICA 400G,petisco e salgadinho congelado,0.4773154526005081,f1_macro_on_full,minimize
FGO VEG NOT CHICKEN C2 90G PGRELHAR,empanado congelado,0.4773154526005081,f1_macro_on_full,minimize
PEDRA SANIT HARPIC 20G EMB ECON CITRUS,pedra sanitaria,0.4773154526005081,f1_macro_on_full,minimize
MASSA SEMOLA PENNE DIANA 500G,macarrao,0.4773154526005081,f1_macro_on_full,minimize
MEIA SAPATILHA BEBE MNO,meia,0.4773154526005081,f1_macro_on_full,minimize
CERVEJA STELLA ARTOIS 269 ML LT,cerveja,0.4773154526005081,f1_macro_on_full,minimize
SH 275 COND 175ML NIELY GOLD RECONST POTENTE,kit para cabelos,0.4773154526005081,f1_macro_on_full,minimize
CH IPANEMA CLASSICA RS ES 37/38 G23,chinelo,0.4773154526005081,f1_macro_on_full,minimize
MASSA C/OVOS ESPAGUTE DIANA 500G,macarrao,0.4773154526005081,f1_macro_on_full,minimize
KIT 2 MEIA INF MNA,meia,0.4773154526005081,f1_macro_on_full,minimize
APRES SEARA 180G FAT,apresuntado,0.4773154526005081,f1_macro_on_full,minimize
LEITE LV ELEGE 1L DESNAT,leite,0.4773154526005081,f1_macro_on_full,minimize
PEIXE MERLUZA KARAMS MAR 800G FILE,peixe,0.4773154526005081,f1_macro_on_full,minimize
MAC G.DUR LA MOLISANA 500G TAGL PQ,macarrao,0.4773154526005081,f1_macro_on_full,minimize
PEIXE PANGASIUS MINERVA 800G FILE,peixe,0.4773154526005081,f1_macro_on_full,minimize
BEB MIST SCHWEPPES GIN TONIC 310ML LT,bebida mista,0.4773154526005081,f1_macro_on_full,minimize
SH COND SEDA 325ML PRECO ESP COLAG VIT C,shampoo,0.4773154526005081,f1_macro_on_full,minimize
GUARD PAP CAMERATTA C/50 21X22,guardanapo,0.4773154526005081,f1_macro_on_full,minimize
CS PALETA FRIMESA KG DEF,carne suina,0.4773154526005081,f1_macro_on_full,minimize
LAVA ROUP PO OMO 4KG SAC LAVAG PERF,lava roupas,0.4773154526005081,f1_macro_on_full,minimize
CHOC SHOT 90G,chocolate,0.4773154526005081,f1_macro_on_full,minimize
FEIJAO CARIOCA KNORR 1KG,feijao,0.4773154526005081,f1_macro_on_full,minimize
CHOC DIAMANTE NEGRO 90G,chocolate,0.4773154526005081,f1_macro_on_full,minimize
QJ MUSSARELA LIGHT FATAIDA 150G,queijo,0.4773154526005081,f1_macro_on_full,minimize
UVA RED GLOBE CUMBUCA 500G,uva,0.4773154526005081,f1_macro_on_full,minimize
CASTANHA CAJU DUNORTE TRADICIONAL 100G,"nozes, castanhas e outras oleaginosas",0.4773154526005081,f1_macro_on_full,minimize
VINHO MONTEPULCIANO 750ML ABRUZZO BELLAMICO,vinho importado,0.4773154526005081,f1_macro_on_full,minimize
SH.DARLING 650ML 2EM1 PROTEC.MACIEZ,shampoo,0.4773154526005081,f1_macro_on_full,minimize
DESOD SANIT PAST INSPIRA CITR 3UN,desodorante,0.4773154526005081,f1_macro_on_full,minimize
SH.PALMOLIVE NAT.650ML CERAMIDAS,shampoo,0.4773154526005081,f1_macro_on_full,minimize
SABONETE ACTION YPE 85G ANTIBAC FRESH,sabonete,0.4773154526005081,f1_macro_on_full,minimize
"NECTAR ADORALLE 200ml, UVA",suco pronto,0.4773154526005081,f1_macro_on_full,minimize
SABONETE ACTION YPE 85G ANTIBAC ORIGINAL,sabonete,0.4773154526005081,f1_macro_on_full,minimize
SABONETE YPE FLOR SUAVE MAGIA LI 90g,sabonete,0.4773154526005081,f1_macro_on_full,minimize
"NECTAR ADORALLE 1l, MARACUJA",suco pronto,0.4773154526005081,f1_macro_on_full,minimize
SABONETE ACTION YPE 85G ANTIBAC CARE,sabonete,0.4773154526005081,f1_macro_on_full,minimize
SABONETE YPE FLOR SUAVE FRESCOR 90g,sabonete,0.4773154526005081,f1_macro_on_full,minimize
SUCO UVA ADOC 2L,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
"PO P/REFRES ADORALLE 100g, MORANGO",preparo para suco,0.4773154526005081,f1_macro_on_full,minimize
LIMPADOR AQUAFAST 1L MULTI ORIG C/BIC,multiuso,0.4773154526005081,f1_macro_on_full,minimize
CAP NESCAU DOLCE GUSTO 272G C16,cafe,0.4773154526005081,f1_macro_on_full,minimize
SAL HIMALAIA BR SPICES FINO SC 250G,sal,0.4773154526005081,f1_macro_on_full,minimize
BALA GELAT HARIBO 80G-PC MELANCIA,bala,0.4773154526005081,f1_macro_on_full,minimize
CR DENT COLGATE LUMIN WHITE INSTANT 70G,creme dental,0.4773154526005081,f1_macro_on_full,minimize
"BISC WAFER RICHESTER 80g, CHOC BCO",biscoito,0.4773154526005081,f1_macro_on_full,minimize
"BISC WAFER RICHESTER 80g, BAUN ESC",biscoito,0.4773154526005081,f1_macro_on_full,minimize
QJO FUND S LACT POLENGHI C4 68G,queijo,0.4773154526005081,f1_macro_on_full,minimize
FILE PEIXE POLACA MEGGS ALASCA CONG 800g,peixe,0.4773154526005081,f1_macro_on_full,minimize
"PICOLE CAPELINHA 60g, AMENDOIM",picole,0.4773154526005081,f1_macro_on_full,minimize
"BISC WAFER RICHESTER 80g, MOUS LIM",biscoito,0.4773154526005081,f1_macro_on_full,minimize
AVEIA SEM GLUTEN EM FLOCOS FINOS 200G,aveia e seus derivados,0.4773154526005081,f1_macro_on_full,minimize
IOG LIQ BATAVO 1150G  GRAVIOLA,iogurte,0.4773154526005081,f1_macro_on_full,minimize
TOMATE ORGANICO TOMY - 180G,tomate,0.4773154526005081,f1_macro_on_full,minimize
BALA BUBBALOO 75G MIX,bala,0.4773154526005081,f1_macro_on_full,minimize
PAO PULLMAN 480G TRAD BRANCO,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
BISC SALGADO VITARELLA 350G AGUA SAL,biscoito,0.4773154526005081,f1_macro_on_full,minimize
AMENDOIM STA HELENA 60G GRELHADITO S/PELE,amendoim,0.4773154526005081,f1_macro_on_full,minimize
VEJA BAN SCLORO LAV OXI R 400ML,desinfetante,0.4773154526005081,f1_macro_on_full,minimize
GUARDA CHUVA MINI FEMININO,guarda-chuva,0.4773154526005081,f1_macro_on_full,minimize
SAB DOVE 90G REVIGORAN,sabonete,0.4773154526005081,f1_macro_on_full,minimize
SH HeSHOULDERS 3EM1 700ML,shampoo,0.4773154526005081,f1_macro_on_full,minimize
CERV HOFJAGER PILSNER BARRIL 5L,cerveja,0.4773154526005081,f1_macro_on_full,minimize
CERV DENNINGHOFFS PILSNER BARRIL 5L,cerveja,0.4773154526005081,f1_macro_on_full,minimize
PETISCO FRISKIES FGO/FIG/PERU 40G,alimento pet,0.4773154526005081,f1_macro_on_full,minimize
TEL CEL SAMSUNG GALAXY A13 128GB PTO,celular,0.4773154526005081,f1_macro_on_full,minimize
AUTO TESTE COVID  ECO C  1 UND,outro farma,0.4773154526005081,f1_macro_on_full,minimize
"SUCO MAGUARY NECT 335ML, LJA, .",suco pronto,0.4773154526005081,f1_macro_on_full,minimize
QUADRITOS PEIXE EMP COSTA SUL 400G,peixe,0.4773154526005081,f1_macro_on_full,minimize
COMPOSTO LACTEO NINHO FASES ZERO LACTOSE,formula lactea,0.4773154526005081,f1_macro_on_full,minimize
VODKA LEONOFF 965ML,vodca,0.4773154526005081,f1_macro_on_full,minimize
TAPETE HIGIENICO MEGA SECO C/07,tapete higienico,0.4773154526005081,f1_macro_on_full,minimize
"NECTAR MAGUARY 1L, MGO, .",suco pronto,0.4773154526005081,f1_macro_on_full,minimize
REFRIG SUKITA LIMAO               PET 2L,refrigerante,0.4773154526005081,f1_macro_on_full,minimize
"SUCO MAGUARY 200ML, LJA, .",suco pronto,0.4773154526005081,f1_macro_on_full,minimize
SALG DORITOS NACHO              PCT 210G,petisco e salgadinho congelado,0.4773154526005081,f1_macro_on_full,minimize
LIMONADA ADOCADA PRATS 330ML-FR,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
AVEIA CBS CHOC 170g,aveia e seus derivados,0.4773154526005081,f1_macro_on_full,minimize
"BISC CRACKER DA MAGRINHA 7GRA 120g, MANT",biscoito,0.4773154526005081,f1_macro_on_full,minimize
ABS ALWAYS NOTURNO LV  PG- C/32 MALHA SECA,absorvente,0.4773154526005081,f1_macro_on_full,minimize
"BISC CRACKER DA MAGRINHA 7GRA 120g, TRAD",biscoito,0.4773154526005081,f1_macro_on_full,minimize
VELA D GUARDA 240G VOTIVA IMG SANTO,vela,0.4773154526005081,f1_macro_on_full,minimize
VELA TRENTO 15GR C/8 BRANCA N2,vela,0.4773154526005081,f1_macro_on_full,minimize
GELATINA LOWCUCAR 10G ZERO ACUCAR CEREJA,gelatina,0.4773154526005081,f1_macro_on_full,minimize
MASSA PASTEL BUONA ROLO 1KG,massa fresca,0.4773154526005081,f1_macro_on_full,minimize
BISC WAFFER ANIMADOS ZOO 30G MOR,biscoito,0.4773154526005081,f1_macro_on_full,minimize
DESOD AERO OLD SPICE LENHA 150ML,desodorante,0.4773154526005081,f1_macro_on_full,minimize
SALAME TIPO ITALIANO EDER FATIADO 80G,salame,0.4773154526005081,f1_macro_on_full,minimize
SMARTPHONE SAMSUNG A13 128GB 6 6 PTO SP,celular,0.4773154526005081,f1_macro_on_full,minimize
BISC RECH PASSATEMPO CHOC 130G,biscoito,0.4773154526005081,f1_macro_on_full,minimize
BISC CLUB SOCIAL RECH INT REGUEIJAO 106G,biscoito,0.4773154526005081,f1_macro_on_full,minimize
TOALHA DOHLER LAV.MULT.1478 RS  AV   1UN,toalha,0.4773154526005081,f1_macro_on_full,minimize
"PANET MONDO 400G, FRUTAS FLOW PACK, .",panificacao natal,0.4773154526005081,f1_macro_on_full,minimize
"PANET MONDO 400G, GOT CHOC FLOW PACK, .",panificacao natal,0.4773154526005081,f1_macro_on_full,minimize
PAO FORMA BAUDUCCO 390G INTEGRAL,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
FEIJAO CARIOCA SUPER MAXIMO 1Kg,feijao,0.4773154526005081,f1_macro_on_full,minimize
PAO WICKBOLD 100  INTEGRAL 400G,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
LEITE PO PIRACANJUBA INT INST 400G,leite em po,0.4773154526005081,f1_macro_on_full,minimize
MOLHO CEPERA TARE UMAI 150G,outro molho,0.4773154526005081,f1_macro_on_full,minimize
CATCHUP CEPERA BACON 350G,ketchup,0.4773154526005081,f1_macro_on_full,minimize
LAVA ROUPA PO OMO LAV PERF TAM FAM 4KG,lava roupas,0.4773154526005081,f1_macro_on_full,minimize
EMPUR DE CUTICULA  C 1 BELA COLLECTION,palito para unha,0.4773154526005081,f1_macro_on_full,minimize
CHOC GAROTO TALENTO 90G BRANCO,chocolate,0.4773154526005081,f1_macro_on_full,minimize
MOLHO TOM HEINZ POUCH BOLONHESA 300G,molho de tomate,0.4773154526005081,f1_macro_on_full,minimize
ROTISS CAPPUCCINO CLASSIC 180ML,padaria e confeitaria fresca,0.4773154526005081,f1_macro_on_full,minimize
EXTRATO TOM ELEFANTE 310G,extrato de tomate,0.4773154526005081,f1_macro_on_full,minimize
TOUCA D BAN PVC SIMP 1UN BELA COLLECTION,touca para banho,0.4773154526005081,f1_macro_on_full,minimize
MOLHO TOM QUERO PIZZA 300G,molho de tomate,0.4773154526005081,f1_macro_on_full,minimize
PERNIL CORDEIRO URUGUAI KG,carne ovina,0.4773154526005081,f1_macro_on_full,minimize
MOLHO TOM QUERO BOLONHESA 300G,molho de tomate,0.4773154526005081,f1_macro_on_full,minimize
BISC CLUB SOCIAL PIZZA          PCT 141G,biscoito,0.4773154526005081,f1_macro_on_full,minimize
SUCO SUQ 270ML LARANJA INTEGRAL,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
BOMBOM ARCOR TORTUGUITA SORTIDO 134g,bombom,0.4773154526005081,f1_macro_on_full,minimize
ANTHELIOS DERMO PEDIAT FPS 60 120ML,protetor solar,0.4773154526005081,f1_macro_on_full,minimize
CR COND SKALA 1KG MAIS LISOS,creme de tratamento,0.4773154526005081,f1_macro_on_full,minimize
PF DE LINGUICA 390G QUENTE,prato pronto,0.4773154526005081,f1_macro_on_full,minimize
MARMITEX FRANGO PARMEGIANA 390GR,prato pronto,0.4773154526005081,f1_macro_on_full,minimize
PRATO FUNDO SATURNO 23CM,prato,0.4773154526005081,f1_macro_on_full,minimize
PRATO RASO SATURNO 25CM,prato,0.4773154526005081,f1_macro_on_full,minimize
ABS. INTIMUS GEL NOT.SECA C/AB. PE   8UN,absorvente,0.4773154526005081,f1_macro_on_full,minimize
CR COND SKALA 1KG MAIS CACHOS,creme de tratamento,0.4773154526005081,f1_macro_on_full,minimize
MACARRAO JOIA 500G SEMOLA PARAFUSO,macarrao,0.4773154526005081,f1_macro_on_full,minimize
"LEITE ITAMBE 1L Z/LAC PRO, SEMIDESN",leite,0.4773154526005081,f1_macro_on_full,minimize
CR COND SKALA 1KG DIVINO POT KIDS,creme de tratamento,0.4773154526005081,f1_macro_on_full,minimize
ORG TAPIOCA 400G,tapioca,0.4773154526005081,f1_macro_on_full,minimize
MACARRAO JOIA 500G SEMOLA ESPAGUETE,macarrao,0.4773154526005081,f1_macro_on_full,minimize
PP CAFE SOL IGUACU 50 GR,cafe,0.4773154526005081,f1_macro_on_full,minimize
WHISKY ESC BALLANTINES 12A 750ML-GF,whisky,0.4773154526005081,f1_macro_on_full,minimize
AGUA SANITARIA COOP 1L,agua sanitaria,0.4773154526005081,f1_macro_on_full,minimize
CAFE ALM TRAD JARDIM 500G,cafe,0.4773154526005081,f1_macro_on_full,minimize
AGUA SANITARIA COOP 5L,agua sanitaria,0.4773154526005081,f1_macro_on_full,minimize
CERVEJA BRAHMA 15X410ML-PACK PILSEN,cerveja,0.4773154526005081,f1_macro_on_full,minimize
CERVEJA BRAHMA 15X310ML-PACK PILSEN,cerveja,0.4773154526005081,f1_macro_on_full,minimize
AGUA SANITARIA SANOL 2L,agua sanitaria,0.4773154526005081,f1_macro_on_full,minimize
LEITE FERM VIGOR DESNATADO MINIONS 800g,leite fermentado,0.4773154526005081,f1_macro_on_full,minimize
CICAPLAST BAUME B5 20ML,creme corporal,0.4773154526005081,f1_macro_on_full,minimize
QUEIJO PARMESAO VIGOR FAT 200g,queijo,0.4773154526005081,f1_macro_on_full,minimize
"SORVETE NESTLE TRAD 1,5LT CREME",sorvete,0.4773154526005081,f1_macro_on_full,minimize
"BISC MARIA FORTALEZA 350g, TRAD",biscoito,0.4773154526005081,f1_macro_on_full,minimize
"SORVETE NESTLE TRAD 1,5LT   NAPOLI",sorvete,0.4773154526005081,f1_macro_on_full,minimize
SH PALMOLIVE NUTRICAO EXTRAORDINAR 650ML,shampoo,0.4773154526005081,f1_macro_on_full,minimize
BLUSA MOL STARWARS 3RS12063 INFO PTO,cardigan/sueter,0.4773154526005081,f1_macro_on_full,minimize
MOLHO TOMATE HEINZ TRADICIONAL SC 300G,molho de tomate,0.4773154526005081,f1_macro_on_full,minimize
BIS DOC IN JASMINE SOU SWEET GRA MEL 75G,biscoito,0.4773154526005081,f1_macro_on_full,minimize
QUEIJO MINAS PAD PORTO ALEGRE S/LACT Kg,queijo,0.4773154526005081,f1_macro_on_full,minimize
MAIONESE HEMMER CASEIRA PT 500G,maionese,0.4773154526005081,f1_macro_on_full,minimize
MOLHO TOMATE QUERO PIZZA SC 300G,molho de tomate,0.4773154526005081,f1_macro_on_full,minimize
AZEITE PTG EV GALLO DIA A DIA VD 500ML,azeite de oliva,0.4773154526005081,f1_macro_on_full,minimize
IOG DIGUDINHO C/10 110G,iogurte,0.4773154526005081,f1_macro_on_full,minimize
QUENTAO CAMPO LARGO VINHO 750ML,quentao,0.4773154526005081,f1_macro_on_full,minimize
SUCO CAMPO LARGO MACA PET 1350ML,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
AMENDOA 100G S/CASCA BD,"nozes, castanhas e outras oleaginosas",0.4773154526005081,f1_macro_on_full,minimize
"VINHO CAMPO LARGO 750ML, TTO SECO, .",vinho nacional,0.4773154526005081,f1_macro_on_full,minimize
CANUDO COLETA 150G,preparo de alimento,0.4773154526005081,f1_macro_on_full,minimize
"SUCO CAMPO LARGO INTEGRAL 250ML, LJA, .",suco pronto,0.4773154526005081,f1_macro_on_full,minimize
MAC C OVOS BARILLA 500G  PARAFUSO,macarrao,0.4773154526005081,f1_macro_on_full,minimize
"VINHO CAMPO LARGO 750ML, TTO SVE, .",vinho nacional,0.4773154526005081,f1_macro_on_full,minimize
AZEITONA VERDE RAIOLA SC 100G  CC,azeitona,0.4773154526005081,f1_macro_on_full,minimize
SUCO SUQ LARANJA               GFA 900ML,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
ESMALTE NU COLORAMA 8ML COBER INTENSIFIC,esmalte,0.4773154526005081,f1_macro_on_full,minimize
OVO CAIPIRA GRANJA ITU C/06 G,ovo,0.4773154526005081,f1_macro_on_full,minimize
OVO VERMELHO GRANJA ITU C/12 M,ovo,0.4773154526005081,f1_macro_on_full,minimize
"MIST BOLO D BENTA PCH 450G, CHOC/AVEL, .",preparo para bolo,0.4773154526005081,f1_macro_on_full,minimize
IOG INF DANONINHO 70G SORVETE CREME,iogurte,0.4773154526005081,f1_macro_on_full,minimize
DAMASCO TURCO 150G BD N2,outra fruta,0.4773154526005081,f1_macro_on_full,minimize
ACHOCOLATADO PO NESCAU CANELA 180G,achocolatado,0.4773154526005081,f1_macro_on_full,minimize
REF COCA COLA S/ACUCAR VDRO 6X250ML,refrigerante,0.4773154526005081,f1_macro_on_full,minimize
FRUTA CRISTALIZADA 350G BD,fruta seca,0.4773154526005081,f1_macro_on_full,minimize
CASTANHA CAJU 100G BD MOIDA,"nozes, castanhas e outras oleaginosas",0.4773154526005081,f1_macro_on_full,minimize
MUSSARELA ITAMBE FAT 300G,queijo,0.4773154526005081,f1_macro_on_full,minimize
BISC POLVILHO PEPULHA 80G CEBOLA,biscoito,0.4773154526005081,f1_macro_on_full,minimize
CARNE MOIDA CONG TILAPIA NETUN 500G,peixe,0.4773154526005081,f1_macro_on_full,minimize
DV FRUT UVA PET 250ML,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
BEB LACTEA NESTLE 270ML NESCAFE,bebida lactea,0.4773154526005081,f1_macro_on_full,minimize
LASANHA REZENDE PRESUNTO QUEIJO  CX 600G,lasanha congelada,0.4773154526005081,f1_macro_on_full,minimize
ALIM CAST A TAL DA CASTANH CHOCON ORG 1L,outra bebida,0.4773154526005081,f1_macro_on_full,minimize
PIZZA REZENDE MUSSARELA CONG     CX 400G,pizza congelada,0.4773154526005081,f1_macro_on_full,minimize
CERVEJA AMSTEL 269ML LT LAGER,cerveja,0.4773154526005081,f1_macro_on_full,minimize
BISC RENATA LEITE 360g,biscoito,0.4773154526005081,f1_macro_on_full,minimize
BISC RENATA CREAM CRACKER 360g,biscoito,0.4773154526005081,f1_macro_on_full,minimize
EUDOK 10MG C.30 COMPRIMIDOS PSICO GENOM,outro farma,0.4773154526005081,f1_macro_on_full,minimize
SUCO NAT ONE 300ML-FR UVA REFRD,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
CHA LEAO VERDE                    CX 16G,cha por infusao,0.4773154526005081,f1_macro_on_full,minimize
CHA LEAO CAPIM CIDREIRA           CX 15G,cha por infusao,0.4773154526005081,f1_macro_on_full,minimize
CHA LEAO HORTELA                  CX 15G,cha por infusao,0.4773154526005081,f1_macro_on_full,minimize
CHA LEAO MATE C/ CANELA           CX 40G,cha por infusao,0.4773154526005081,f1_macro_on_full,minimize
CHA LEAO MATE C/PESSEGO           CX 40G,cha por infusao,0.4773154526005081,f1_macro_on_full,minimize
"LAVA ROUPAS LIQ.ARIEL 30LAV.    FC 1,2LT",lava roupas,0.4773154526005081,f1_macro_on_full,minimize
MOCA MISTURA LEICOND CAIXINHA 395G,leite condensado,0.4773154526005081,f1_macro_on_full,minimize
QJO MUSS FAT MANDAKA 400G,queijo,0.4773154526005081,f1_macro_on_full,minimize
POSTA TILAPIA 800G COPACOL,peixe,0.4773154526005081,f1_macro_on_full,minimize
IOG GREGO BATAVO 100G  MORANGO,iogurte,0.4773154526005081,f1_macro_on_full,minimize
"CARVAO SHERIFF BBQ 2,5KG  B",carvao,0.4773154526005081,f1_macro_on_full,minimize
MOLHO PIRATA PET 150ML INGLES,outro molho,0.4773154526005081,f1_macro_on_full,minimize
SUCO DE UVA E MACA NAT ONE 300ML,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
QJ MINAS PADRAO PRESIDENT KG,queijo,0.4773154526005081,f1_macro_on_full,minimize
CEREAL BARRA CAST TROP CHOCO KOBBER 60G,barra alimentar,0.4773154526005081,f1_macro_on_full,minimize
CEREAL BARRA CAST CHIA LIGHT KOBBER 60G,barra alimentar,0.4773154526005081,f1_macro_on_full,minimize
LINGUICA CALABRESA OLHO               KG,linguica,0.4773154526005081,f1_macro_on_full,minimize
PETIT SUISSE DANONINHO P LEVAR MOR 70G,iogurte,0.4773154526005081,f1_macro_on_full,minimize
AMAC DOWNY CONC RF 1.6L LIRIOS CAMPO,amaciante,0.4773154526005081,f1_macro_on_full,minimize
CERV SPATEN GF 600ML,cerveja,0.4773154526005081,f1_macro_on_full,minimize
AMAC DOWNY CONC FR 500ML BRISA INTENSO,amaciante,0.4773154526005081,f1_macro_on_full,minimize
MAC INST DOCE BEIJINHO NISSIN 55G,macarrao,0.4773154526005081,f1_macro_on_full,minimize
QUEIJO MUSSARELA MAZID FAT BD KG,queijo,0.4773154526005081,f1_macro_on_full,minimize
ALFACE LISA ORG.FIGUEIRA        AV   1UN,alface,0.4773154526005081,f1_macro_on_full,minimize
LIXA ORGANICA PARA PES PEQUENA 1UND,lixa,0.4773154526005081,f1_macro_on_full,minimize
REQ TRAD NATVILLE 200G,requeijao,0.4773154526005081,f1_macro_on_full,minimize
AGUA MIN BONAFONT FROZEN  330ML,agua,0.4773154526005081,f1_macro_on_full,minimize
CEREAL MATINAL SUPERBOM SKARCHITOS,cereal matinal,0.4773154526005081,f1_macro_on_full,minimize
SALAME SNACK LIMAO SADIA 36G,salame,0.4773154526005081,f1_macro_on_full,minimize
ENERG MONSTER ENERGY 473ML,energetico,0.4773154526005081,f1_macro_on_full,minimize
SHAMPOO HEAD SHOULDERS MEN OLD SPI 200ML,shampoo,0.4773154526005081,f1_macro_on_full,minimize
DESODORIZ PATO GEL ADES MAR REF DESC 2UN,pedra sanitaria,0.4773154526005081,f1_macro_on_full,minimize
CHARQUE JS PONTA AGULHA PESO,charque e carne seca,0.4773154526005081,f1_macro_on_full,minimize
MACARRAO ORQUIDEA 1KG ESPAGUE SEMOLA,macarrao,0.4773154526005081,f1_macro_on_full,minimize
CARVAO SHERIFF 2.5KG,carvao,0.4773154526005081,f1_macro_on_full,minimize
LEITE TIROL UHT INTEG 1L,leite,0.4773154526005081,f1_macro_on_full,minimize
EXTRATO TOMATE ELEFANTE TETRA 280G,extrato de tomate,0.4773154526005081,f1_macro_on_full,minimize
LEITE COND MOCA DOCERIA 395g,leite condensado,0.4773154526005081,f1_macro_on_full,minimize
MOLHO HOT DOG PREDILECTA 300GR,molho de tomate,0.4773154526005081,f1_macro_on_full,minimize
/MARMITEX DE PEIXE UND 341GR,prato pronto,0.4773154526005081,f1_macro_on_full,minimize
PAO WICKBOLD 300GR S/GLUT/LAC GRAOS,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
