nm_item,nm_product,metric_value,metric_type,optimization_goal,l0_indices_str
FRONHA MF ANDREZA ARTHUR CP OI21,fronha,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
MUFFIN BAUDUCCO INT BANANA           35G,padaria e confeitaria industrializado,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
PASTA AMEND GUIMARAES INT PT 450G CROCANTE,pasta de amendoim,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
BEB FRUT ADOC TOFII MIX LIMAO 1L,suco pronto,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
TAPETE HIG GOOD PAD 60X60 C/7,tapete higienico,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
VINAGRE PEIXE ALCOOL 750ML,vinagre,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
PACOCA CREMOSA 800G DADINHO,pacoca,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
QA JILO 350G,jilo,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
"PANO LIMPPANO FURAT C/5 UN, ROSA, .",pano para limpeza,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
DV FRUT FTS CITRICAS 450ML,suco pronto,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
BLUSA MC ROVITEX 6161185 MRH FMPV22,blusa,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
TOUCA P  HIDRATACAO 1UN BELA COLLECTION,touca para banho,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
M T HEINZ SACHE ARRABIATA 300G,molho de tomate,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
BISC RECH AYMORE BRIG 120G,biscoito,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
FRUTA CONG MORG DEMARCHI 300G,vegetal congelado,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
COALHADA CANTO MINAS 900G  INT,iogurte,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
AMEND JAPONES DORI 150G,amendoim,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
LIMP PISO DESTAC BRISA LAV U DIR 750ML,produto de limpeza de piso,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
MINI ISQUEIRO BIC,isqueiro,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
CHUCHU KG,chuchu,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
BACALHAU MACRO GNEL KG,bacalhau a peso,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
ANT AEROSOL NIVEA MEN CARV AT 48H 150ML,desodorante,0.1085535118726659,accuracy_on_full,minimize,"187905,199174,142343,195085,224790,42519,8222,70182,202306,246340,216659,222806,75864,201310,61541,62567,79463,199273,213106,10356,44148,224379,6785,18565,55944,48264,111248,69778,81047,122007,141977,189083,26270,41123,174244,229027,159912,86187,171180,17582,47285,91324,116924,194240,66244,185541,223436,46798,34515,60118,173280,236770,247522,42726,129767,43756,166125,96495,119025,162045,131840,195332,141574,145164,115991,101149,178461,43813,216397,73042,51558,185200,58229,38780,215425,202631,65415,81807,183194,146332,112541,171941,128938,52142,212401,28597,67006,167359,237508,205256,211406,7633,70097,69600,211938,6120,6126,59890,73715,208381"
